grid,model,backend,language,country,occupation,prompt_id,cell_id,image_id,seed,prompt,prompt_status,target_n,current_n,missing_n,shard_group,shard_id,n_shards,recommended_runner,output_metadata_path,output_image_dir
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,construction worker,runwayml/stable-diffusion-v1-5|gn|MULTI|construction worker,runwayml/stable-diffusion-v1-5|gn|MULTI|construction worker,runwayml_stable-diffusion-v1-5__construction_worker__202625140711009,202625140711009,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,gn,MULTI,construction worker,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|construction worker,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|construction worker,stabilityai_stable-diffusion-xl-base-1.0__construction_worker__202625140712000,202625140712000,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|gn,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,gn,MULTI,construction worker,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|construction worker,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|construction worker,stabilityai_stable-diffusion-xl-base-1.0__construction_worker__202625140712001,202625140712001,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|gn,3,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,gn,MULTI,construction worker,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|construction worker,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|construction worker,stabilityai_stable-diffusion-xl-base-1.0__construction_worker__202625140712002,202625140712002,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|gn,2,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,gn,MULTI,construction worker,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|construction worker,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|construction worker,stabilityai_stable-diffusion-xl-base-1.0__construction_worker__202625140712003,202625140712003,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|gn,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,gn,MULTI,construction worker,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|construction worker,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|construction worker,stabilityai_stable-diffusion-xl-base-1.0__construction_worker__202625140712004,202625140712004,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|gn,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,gn,MULTI,construction worker,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|construction worker,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|construction worker,stabilityai_stable-diffusion-xl-base-1.0__construction_worker__202625140712005,202625140712005,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|gn,3,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,gn,MULTI,construction worker,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|construction worker,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|construction worker,stabilityai_stable-diffusion-xl-base-1.0__construction_worker__202625140712006,202625140712006,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|gn,3,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,gn,MULTI,construction worker,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|construction worker,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|construction worker,stabilityai_stable-diffusion-xl-base-1.0__construction_worker__202625140712007,202625140712007,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|gn,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,gn,MULTI,construction worker,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|construction worker,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|construction worker,stabilityai_stable-diffusion-xl-base-1.0__construction_worker__202625140712008,202625140712008,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|gn,2,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,gn,MULTI,construction worker,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|construction worker,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|construction worker,stabilityai_stable-diffusion-xl-base-1.0__construction_worker__202625140712009,202625140712009,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|gn,3,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,construction worker,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|construction worker,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|construction worker,stabilityai_stable-diffusion-3.5-medium__construction_worker__202625140713000,202625140713000,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,0,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,construction worker,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|construction worker,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|construction worker,stabilityai_stable-diffusion-3.5-medium__construction_worker__202625140713001,202625140713001,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,construction worker,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|construction worker,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|construction worker,stabilityai_stable-diffusion-3.5-medium__construction_worker__202625140713002,202625140713002,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,0,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,construction worker,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|construction worker,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|construction worker,stabilityai_stable-diffusion-3.5-medium__construction_worker__202625140713003,202625140713003,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,2,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,construction worker,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|construction worker,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|construction worker,stabilityai_stable-diffusion-3.5-medium__construction_worker__202625140713004,202625140713004,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,construction worker,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|construction worker,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|construction worker,stabilityai_stable-diffusion-3.5-medium__construction_worker__202625140713005,202625140713005,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,construction worker,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|construction worker,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|construction worker,stabilityai_stable-diffusion-3.5-medium__construction_worker__202625140713006,202625140713006,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,2,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,construction worker,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|construction worker,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|construction worker,stabilityai_stable-diffusion-3.5-medium__construction_worker__202625140713007,202625140713007,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,2,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,construction worker,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|construction worker,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|construction worker,stabilityai_stable-diffusion-3.5-medium__construction_worker__202625140713008,202625140713008,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,0,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,construction worker,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|construction worker,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|construction worker,stabilityai_stable-diffusion-3.5-medium__construction_worker__202625140713009,202625140713009,,unavailable:ValueError:no documented gn translation for occupation 'construction worker',10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,0,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,domestic worker,pollinations/flux|qu|MULTI|domestic worker,pollinations/flux|qu|MULTI|domestic worker,pollinations_flux__domestic_worker__202625140800000,202625140800000,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|pollinations/flux|qu,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,domestic worker,pollinations/flux|qu|MULTI|domestic worker,pollinations/flux|qu|MULTI|domestic worker,pollinations_flux__domestic_worker__202625140800001,202625140800001,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|pollinations/flux|qu,0,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,domestic worker,pollinations/flux|qu|MULTI|domestic worker,pollinations/flux|qu|MULTI|domestic worker,pollinations_flux__domestic_worker__202625140800002,202625140800002,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|pollinations/flux|qu,0,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,domestic worker,pollinations/flux|qu|MULTI|domestic worker,pollinations/flux|qu|MULTI|domestic worker,pollinations_flux__domestic_worker__202625140800003,202625140800003,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|pollinations/flux|qu,1,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,domestic worker,pollinations/flux|qu|MULTI|domestic worker,pollinations/flux|qu|MULTI|domestic worker,pollinations_flux__domestic_worker__202625140800004,202625140800004,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|pollinations/flux|qu,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,domestic worker,pollinations/flux|qu|MULTI|domestic worker,pollinations/flux|qu|MULTI|domestic worker,pollinations_flux__domestic_worker__202625140800005,202625140800005,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|pollinations/flux|qu,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,domestic worker,pollinations/flux|qu|MULTI|domestic worker,pollinations/flux|qu|MULTI|domestic worker,pollinations_flux__domestic_worker__202625140800006,202625140800006,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|pollinations/flux|qu,1,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,domestic worker,pollinations/flux|qu|MULTI|domestic worker,pollinations/flux|qu|MULTI|domestic worker,pollinations_flux__domestic_worker__202625140800007,202625140800007,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|pollinations/flux|qu,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,domestic worker,pollinations/flux|qu|MULTI|domestic worker,pollinations/flux|qu|MULTI|domestic worker,pollinations_flux__domestic_worker__202625140800008,202625140800008,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|pollinations/flux|qu,2,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,domestic worker,pollinations/flux|qu|MULTI|domestic worker,pollinations/flux|qu|MULTI|domestic worker,pollinations_flux__domestic_worker__202625140800009,202625140800009,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|pollinations/flux|qu,1,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,qu,MULTI,domestic worker,runwayml/stable-diffusion-v1-5|qu|MULTI|domestic worker,runwayml/stable-diffusion-v1-5|qu|MULTI|domestic worker,runwayml_stable-diffusion-v1-5__domestic_worker__202625140801000,202625140801000,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|runwayml/stable-diffusion-v1-5|qu,2,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,qu,MULTI,domestic worker,runwayml/stable-diffusion-v1-5|qu|MULTI|domestic worker,runwayml/stable-diffusion-v1-5|qu|MULTI|domestic worker,runwayml_stable-diffusion-v1-5__domestic_worker__202625140801001,202625140801001,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|runwayml/stable-diffusion-v1-5|qu,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,qu,MULTI,domestic worker,runwayml/stable-diffusion-v1-5|qu|MULTI|domestic worker,runwayml/stable-diffusion-v1-5|qu|MULTI|domestic worker,runwayml_stable-diffusion-v1-5__domestic_worker__202625140801002,202625140801002,,unavailable:ValueError:no documented qu translation for occupation 'domestic worker',10,0,10,robustness|runwayml/stable-diffusion-v1-5|qu,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
